coordinates,url,magnitude,places,time,excel time,
"[-122.8785019, 38.8423347, 2.02]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899086,0.81,"12km ENE of Cloverdale, California",1.50641E+12,9/26/2017 06:21:33.040 ,
"[-151.4516, 63.0692, 8]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16907639,0.8,"107km NW of Talkeetna, Alaska",1.50641E+12,9/26/2017 06:18:03.438 ,
"[-118.4988333, 34.9268333, 12.29]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38010824,1.17,"19km NNE of Neenach, CA",1.50641E+12,9/26/2017 06:14:00.560 ,
"[101.3356, -5.7378, 10]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000auv4,4.9,"237km SSW of Bengkulu, Indonesia",1.5064E+12,9/26/2017 05:46:28.280 ,
"[-66.5505, -21.3378, 232.1]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000auv3,5,"55km SW of Atocha, Bolivia",1.5064E+12,9/26/2017 05:44:33.850 ,
"[-112.5226667, 46.9085, 12.2]",https://earthquake.usgs.gov/earthquakes/eventpage/mb80257744,1.03,"13km ESE of Lincoln, Montana",1.5064E+12,9/26/2017 05:35:52.920 ,
"[-93.9602, 15.0621, 55.84]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000auuz,4.6,"100km SSW of Tres Picos, Mexico",1.5064E+12,9/26/2017 05:33:24.140 ,
"[-122.8223343, 38.8074989, 1.93]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899081,0.88,"6km WNW of The Geysers, California",1.5064E+12,9/26/2017 05:31:35.480 ,
"[-153.1229, 59.9191, 124.6]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16949287,1.5,"66km SSW of Redoubt Volcano, Alaska",1.5064E+12,9/26/2017 05:30:34.555 ,
"[-118.8256667, 37.4548333, 1.23]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899076,0.97,"25km SSE of Mammoth Lakes, California",1.5064E+12,9/26/2017 05:28:35.720 ,
"[-149.263, 64.6135, 18.8]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16907015,0.6,"8km WNW of North Nenana, Alaska",1.5064E+12,9/26/2017 05:20:58.332 ,
"[-122.8413315, 38.8406677, 1.64]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899071,0.91,"10km WNW of Cobb, California",1.5064E+12,9/26/2017 05:19:00.910 ,
"[-122.7983322, 38.8248329, 2.56]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899066,0.96,"6km W of Cobb, California",1.5064E+12,9/26/2017 05:13:14.840 ,
"[-118.8843, 38.4021, 4.3]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607076,0.5,"26km WSW of Hawthorne, Nevada",1.5064E+12,9/26/2017 05:09:56.392 ,
"[-112.5275, 46.8806667, 10.59]",https://earthquake.usgs.gov/earthquakes/eventpage/mb80257739,1.14,"14km SE of Lincoln, Montana",1.5064E+12,9/26/2017 05:08:55.080 ,
"[-141.4351, 62.1914, 2.4]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16907014,0.9,"150km SSE of Tok, Alaska",1.5064E+12,9/26/2017 04:53:28.514 ,
"[-117.061, 34.2071667, 1.9]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38010800,1.46,"4km E of Running Springs, CA",1.5064E+12,9/26/2017 04:52:35.090 ,
"[-117.0643333, 34.2073333, 2.74]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38010792,1.16,"4km E of Running Springs, CA",1.5064E+12,9/26/2017 04:49:52.950 ,
"[-117.0413, 37.0804, 8.5]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607042,1.5,"31km NW of Beatty, Nevada",1.5064E+12,9/26/2017 04:34:00.104 ,
"[-143.4106, 60.9055, 24.6]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16906991,2.7,"87km SE of Chitina, Alaska",1.5064E+12,9/26/2017 04:32:25.749 ,
"[-176.9366, -23.7135, 98.07]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000autd,6.4,South of the Fiji Islands,1.5064E+12,9/26/2017 04:20:00.760 ,
"[-118.8835, 37.539, 2.38]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899051,0.91,"14km SSE of Mammoth Lakes, California",1.5064E+12,9/26/2017 04:14:01.290 ,
"[-112.5251667, 46.8815, 10.93]",https://earthquake.usgs.gov/earthquakes/eventpage/mb80257724,1.75,"14km SE of Lincoln, Montana",1.5064E+12,9/26/2017 04:11:55.590 ,
"[-118.8883333, 37.5363333, 0.39]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899046,0.79,"14km SSE of Mammoth Lakes, California",1.5064E+12,9/26/2017 04:06:00.750 ,
"[-153.643, 58.8409, 11.9]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16949284,1.4,"124km SE of Old Iliamna, Alaska",1.5064E+12,9/26/2017 04:04:01.123 ,
"[-153.6304, 58.8355, 8.8]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16949283,1.3,"125km SE of Old Iliamna, Alaska",1.5064E+12,9/26/2017 03:58:39.488 ,
"[-148.8611, 62.7984, 13.7]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16906355,2.3,"66km S of Cantwell, Alaska",1.5064E+12,9/26/2017 03:57:07.222 ,
"[-116.7218333, 33.5343333, 3.7]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38010768,0.21,"5km WSW of Anza, CA",1.5064E+12,9/26/2017 03:54:44.870 ,
"[-116.5051667, 33.1526667, 7.2]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38010760,0.71,"12km NE of Julian, CA",1.5064E+12,9/26/2017 03:43:35.820 ,
"[-118.5246667, 37.4061667, 7.25]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899041,0.32,"7km NW of West Bishop, California",1.5064E+12,9/26/2017 03:41:35.880 ,
"[-118.8236667, 37.4553333, 2.55]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899031,1.73,"25km SSE of Mammoth Lakes, California",1.5064E+12,9/26/2017 03:34:20.580 ,
"[-122.7641667, 38.956, 1.48]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899036,1.13,"5km SSE of Soda Bay, California",1.5064E+12,9/26/2017 03:32:59.490 ,
"[-110.9431667, 39.7538333, 3.39]",https://earthquake.usgs.gov/earthquakes/eventpage/uu60249592,1.7,"10km NW of Helper, Utah",1.5064E+12,9/26/2017 03:29:42.400 ,
"[-153.7269, 58.5151, 73.1]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16949281,1.5,"106km NW of Kodiak Station, Alaska",1.5064E+12,9/26/2017 03:28:26.568 ,
"[-151.2988, 62.3609, 81.6]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16906353,1.3,"61km W of Talkeetna, Alaska",1.5064E+12,9/26/2017 03:25:40.348 ,
"[-122.7371667, 47.5763333, 17.19]",https://earthquake.usgs.gov/earthquakes/eventpage/uw61310902,1.38,"3km SW of Erlands Point-Kitsap Lake, Washington",1.5064E+12,9/26/2017 03:18:19.750 ,
"[-117.1289, 37.3651, 8.9]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607072,0.3,"39km SSE of Goldfield, Nevada",1.5064E+12,9/26/2017 03:06:48.484 ,
"[-136.6687, 59.8363, 2.6]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16906350,2.1,"87km WNW of Skagway, Alaska",1.5064E+12,9/26/2017 03:03:42.098 ,
"[-97.6206667, 37.1611667, 4.48]",https://earthquake.usgs.gov/earthquakes/eventpage/ismpkansas70235803,1.67,"14km N of Caldwell, Kansas",1.50639E+12,9/26/2017 02:49:31.170 ,
"[-118.8238333, 37.4545, 2.28]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899026,1.36,"25km SSE of Mammoth Lakes, California",1.50639E+12,9/26/2017 02:38:28.660 ,
"[-136.5638, 59.8105, 0.8]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16906345,1.8,"80km WNW of Skagway, Alaska",1.50639E+12,9/26/2017 02:36:25.073 ,
"[-149.4631, 62.5638, 3.1]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16906344,1.2,"42km NE of Talkeetna, Alaska",1.50639E+12,9/26/2017 02:36:01.198 ,
"[-116.8095, 33.7151667, 16.06]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38010728,0.46,"9km ESE of Valle Vista, CA",1.50639E+12,9/26/2017 02:29:53.730 ,
"[-121.7496667, 46.8528333, 1.43]",https://earthquake.usgs.gov/earthquakes/eventpage/uw61310897,0.42,"28km NNW of Packwood, Washington",1.50639E+12,9/26/2017 02:27:49.650 ,
"[-148.2072, 61.6959, 2.7]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16906343,1.2,"35km ESE of Sutton-Alpine, Alaska",1.50639E+12,9/26/2017 02:23:09.335 ,
"[-121.9235, 46.7558333, 4.01]",https://earthquake.usgs.gov/earthquakes/eventpage/uw61310887,1.1,"25km NW of Packwood, Washington",1.50639E+12,9/26/2017 02:21:06.960 ,
"[-153.9619, 58.719, 83.8]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16906342,1.8,"127km SSE of Old Iliamna, Alaska",1.50639E+12,9/26/2017 02:14:21.053 ,
"[-151.393, 62.6136, 80.1]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16906341,1.1,"73km WNW of Talkeetna, Alaska",1.50639E+12,9/26/2017 02:07:02.110 ,
"[-118.8835, 37.5206667, 1.58]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899021,0.55,"16km SSE of Mammoth Lakes, California",1.50639E+12,9/26/2017 02:02:39.410 ,
"[-118.8886667, 37.5543333, 3.33]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899016,0.47,"12km SE of Mammoth Lakes, California",1.50639E+12,9/26/2017 02:00:42.320 ,
"[-118.882, 37.5296667, 0.33]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899011,0.81,"15km SSE of Mammoth Lakes, California",1.50639E+12,9/26/2017 01:59:21.190 ,
"[-140.6474, 61.5055, 2.1]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16905725,2,"187km NNE of Cape Yakataga, Alaska",1.50639E+12,9/26/2017 01:55:33.341 ,
"[-178.2892, -18.0618, 578.88]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000aus0,5.1,"289km N of Ndoi Island, Fiji",1.50639E+12,9/26/2017 01:42:42.180 ,
"[-112.5288333, 46.8705, 9.64]",https://earthquake.usgs.gov/earthquakes/eventpage/mb80257704,0.67,"14km SE of Lincoln, Montana",1.50639E+12,9/26/2017 01:26:13.810 ,
"[-122.7803345, 38.8363342, 1.32]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899006,0.43,"5km WNW of Cobb, California",1.50639E+12,9/26/2017 01:15:05.400 ,
"[-146.8119, 61.2841, 12.9]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16905719,1,"30km NW of Valdez, Alaska",1.50639E+12,9/26/2017 01:12:37.140 ,
"[-118.8245, 37.4801667, -0.87]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899001,0.77,"22km SE of Mammoth Lakes, California",1.50639E+12,9/26/2017 01:06:10.470 ,
"[-150.616, 62.8641, 85.2]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16949271,1.1,"65km NNW of Talkeetna, Alaska",1.50639E+12,9/26/2017 01:05:19.524 ,
"[-68.2679, -38.2792, 18.61]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000avl1,4.1,"46km E of Anelo, Argentina",1.50639E+12,9/26/2017 01:04:29.490 ,
"[-143.7961, 60.4358, 8.6]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16905595,1,"86km WNW of Cape Yakataga, Alaska",1.50639E+12,9/26/2017 01:00:45.089 ,
"[-77.6296, -12.1347, 37.62]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000aur8,3.9,"52km W of Callao, Peru",1.50639E+12,9/26/2017 00:54:14.290 ,
"[-122.8083333, 38.8153333, 2.44]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72898991,0.38,"6km NW of The Geysers, California",1.50639E+12,9/26/2017 00:37:04.140 ,
"[-119.7851, 38.6679, 3.6]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607070,0.7,"24km S of Gardnerville Ranchos, Nevada",1.50639E+12,9/26/2017 00:36:02.788 ,
"[-119.7782, 38.6671, 6.8]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607068,0.7,"24km S of Gardnerville Ranchos, Nevada",1.50639E+12,9/26/2017 00:35:06.708 ,
"[-150.6406, 61.6796, 57.6]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16905592,1.5,"32km WSW of Willow, Alaska",1.50639E+12,9/26/2017 00:31:32.986 ,
"[-148.0359, 62.3774, 41.7]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16905589,1.7,"77km NNE of Sutton-Alpine, Alaska",1.50639E+12,9/26/2017 00:28:28.409 ,
"[-116.7323333, 33.6763333, 14.89]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38010696,0.87,"7km S of Idyllwild, CA",1.50639E+12,9/26/2017 00:23:35.860 ,
"[-116.7276667, 33.672, 13.81]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38010688,0.69,"8km S of Idyllwild, CA",1.50639E+12,9/26/2017 00:23:30.320 ,
"[-116.7255, 33.6713333, 13.33]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38010680,0.4,"8km S of Idyllwild, CA",1.50639E+12,9/26/2017 00:23:08.500 ,
"[-122.7596667, 38.9556667, 4.16]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72898986,1.94,"5km SSE of Soda Bay, California",1.50639E+12,9/26/2017 00:19:52.120 ,
"[-118.0721, 39.3599, 7.9]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607067,1.1,"56km NNW of Gabbs, Nevada",1.50639E+12,9/26/2017 00:16:48.302 ,
"[-145.5247, 63.7062, 15.3]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16905588,0.8,"23km SW of Deltana, Alaska",1.50638E+12,9/26/2017 00:14:26.268 ,
"[-116.6725, 33.6266667, 12.93]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38010672,0.22,"8km N of Anza, CA",1.50638E+12,9/25/2017 23:52:37.890 ,
"[-118.8808333, 37.528, -0.63]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72898981,0.65,"15km SSE of Mammoth Lakes, California",1.50638E+12,9/25/2017 23:51:22.880 ,
"[-136.8254, 59.7952, 0]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16905583,2,"93km WNW of Skagway, Alaska",1.50638E+12,9/25/2017 23:43:41.202 ,
"[-155.8261667, 19.5091667, 12.397]",https://earthquake.usgs.gov/earthquakes/eventpage/hv61921341,2.37,"7km NE of Honaunau-Napoopoo, Hawaii",1.50638E+12,9/25/2017 23:43:19.970 ,
"[-120.5796667, 36.015, 2.52]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72898976,0.51,"24km SW of Coalinga, California",1.50638E+12,9/25/2017 23:39:44.710 ,
"[-122.7125, 38.7455, 1.45]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72898971,1.13,"5km SE of The Geysers, California",1.50638E+12,9/25/2017 23:36:52.420 ,
"[-116.7543333, 33.6478333, 12.85]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38010648,0.84,"11km SSW of Idyllwild, CA",1.50638E+12,9/25/2017 23:33:29.460 ,
"[-120.579, 36.013, 4.29]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72898966,1.63,"24km SW of Coalinga, California",1.50638E+12,9/25/2017 23:30:05.240 ,
"[-122.8573303, 38.8318329, -0.73]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72898961,0.56,"10km NW of The Geysers, California",1.50638E+12,9/25/2017 23:28:12.630 ,
"[-116.7926667, 33.5088333, 4.84]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38010640,1,"10km NE of Aguanga, CA",1.50638E+12,9/25/2017 23:24:59.530 ,
"[-117.6816667, 35.0338333, -0.82]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38010624,1.86,"5km NW of Boron, CA",1.50638E+12,9/25/2017 23:22:42.630 ,
"[-119.3206667, 37.6445, 0.55]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72898956,1.13,"25km ESE of Yosemite Valley, California",1.50638E+12,9/25/2017 23:18:02.700 ,
"[-112.5238333, 46.8728333, 11.66]",https://earthquake.usgs.gov/earthquakes/eventpage/mb80257694,1.58,"15km SE of Lincoln, Montana",1.50638E+12,9/25/2017 23:17:27.950 ,
"[-118.8965, 37.5703333, -0.47]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72898951,0.44,"10km SE of Mammoth Lakes, California",1.50638E+12,9/25/2017 23:12:13.830 ,
"[-116.0935, 33.0131667, -0.56]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38010616,1.42,"15km SSE of Ocotillo Wells, CA",1.50638E+12,9/25/2017 22:57:02.440 ,
"[-147.699, 64.4981, 17.8]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16905574,0.4,"32km SSW of North Pole, Alaska",1.50638E+12,9/25/2017 22:42:52.966 ,
"[-122.7885, 38.8321667, 1.97]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72898946,1.13,"5km W of Cobb, California",1.50638E+12,9/25/2017 22:42:23.550 ,
"[-118.844, 37.4668333, 1.14]",https://earthquake.usgs.gov/earthquakes/eventpage/nc71107549,0.74,"23km SSE of Mammoth Lakes, California",1.50638E+12,9/25/2017 22:36:23.840 ,
"[-118.8455, 37.4643333, 0.63]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72898941,0.75,"23km SSE of Mammoth Lakes, California",1.50638E+12,9/25/2017 22:36:06.970 ,
"[-74.5138333, 40.7986667, 5]",https://earthquake.usgs.gov/earthquakes/eventpage/ld60143416,1.71,"2km W of Morristown, New Jersey",1.50638E+12,9/25/2017 22:35:06.690 ,
"[-112.5288333, 46.8658333, 11.47]",https://earthquake.usgs.gov/earthquakes/eventpage/mb80257689,1.5,"15km SE of Lincoln, Montana",1.50638E+12,9/25/2017 22:29:30.060 ,
"[-98.1568, 37.3519, 2.77]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000aunr,2.5,"13km WNW of Harper, Kansas",1.50638E+12,9/25/2017 22:27:15.400 ,
"[-118.8255, 37.4733333, 2.8]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72898916,0.94,"23km SSE of Mammoth Lakes, California",1.50638E+12,9/25/2017 22:10:47.420 ,
"[-118.863, 37.5476667, 1.55]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72898921,0.31,"14km SE of Mammoth Lakes, California",1.50638E+12,9/25/2017 22:10:22.640 ,
"[124.3278, 0.8137, 218.53]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000aunh,4.9,"6km NNE of Passi, Indonesia",1.50638E+12,9/25/2017 22:07:03.410 ,
"[-111.4608333, 42.6466667, 2.74]",https://earthquake.usgs.gov/earthquakes/eventpage/uu60249557,1.72,"11km E of Soda Springs, Idaho",1.50638E+12,9/25/2017 22:06:39.600 ,
"[-122.1845, 46.2003333, 1.92]",https://earthquake.usgs.gov/earthquakes/eventpage/uw61333766,0.14,"38km NNE of Amboy, Washington",1.50638E+12,9/25/2017 22:05:11.590 ,
"[-145.855, 65.6472, 0]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16905558,1.6,"57km WNW of Circle Hot Springs Station, Alaska",1.50638E+12,9/25/2017 21:57:41.019 ,
"[-116.9198333, 33.971, 4.87]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38010560,0.67,"6km NW of Banning, CA",1.50638E+12,9/25/2017 21:51:53.280 ,
"[-116.7923333, 33.492, 4.2]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38010544,1.52,"9km NE of Aguanga, CA",1.50638E+12,9/25/2017 21:42:48.450 ,
"[-148.8329, 63.8797, 1]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16904957,1.1,"7km ENE of Healy, Alaska",1.50638E+12,9/25/2017 21:35:39.693 ,
"[-121.7488333, 46.8511667, 1.54]",https://earthquake.usgs.gov/earthquakes/eventpage/uw61333756,1.11,"27km NNW of Packwood, Washington",1.50638E+12,9/25/2017 21:33:31.030 ,
"[-122.1901667, 46.2066667, 5]",https://earthquake.usgs.gov/earthquakes/eventpage/uw61333751,0.45,"38km NNE of Amboy, Washington",1.50638E+12,9/25/2017 21:31:13.170 ,
"[-121.7253333, 46.8333333, -1.41]",https://earthquake.usgs.gov/earthquakes/eventpage/uw61333746,0.06,"25km N of Packwood, Washington",1.50637E+12,9/25/2017 21:27:42.990 ,
"[-116.2006667, 33.0348333, 4.46]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38010536,1.15,"14km SSW of Ocotillo Wells, CA",1.50637E+12,9/25/2017 21:23:42.610 ,
"[-121.4271667, 46.9086667, -2.12]",https://earthquake.usgs.gov/earthquakes/eventpage/uw61333741,0.77,"38km NNE of Packwood, Washington",1.50637E+12,9/25/2017 21:23:40.680 ,
"[-152.2586, 61.1173, 3.7]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16904954,0.7,"70km NW of Nikiski, Alaska",1.50637E+12,9/25/2017 21:22:35.212 ,
"[-121.7111667, 46.8303333, 0.19]",https://earthquake.usgs.gov/earthquakes/eventpage/uw61333736,0.15,"25km N of Packwood, Washington",1.50637E+12,9/25/2017 21:21:55.720 ,
"[-118.8876667, 37.5723333, 1.73]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72898906,1.32,"11km SE of Mammoth Lakes, California",1.50637E+12,9/25/2017 20:59:19.300 ,
"[-151.1083, 63.2634, 2.8]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16904950,1.4,"109km W of Cantwell, Alaska",1.50637E+12,9/25/2017 20:55:55.087 ,
"[-121.7916667, 37.4543333, 7.33]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72898901,1.01,"8km NNE of East Foothills, California",1.50637E+12,9/25/2017 20:53:48.820 ,
"[-117.564, 36.1376667, 2.7]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38010520,0.55,"36km ENE of Coso Junction, CA",1.50637E+12,9/25/2017 20:48:00.770 ,
"[-118.8983, 38.3852, 7.2]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607010,0.8,"28km WSW of Hawthorne, Nevada",1.50637E+12,9/25/2017 20:46:39.901 ,
"[-118.8942, 38.3912, 8.3]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607008,0.9,"27km WSW of Hawthorne, Nevada",1.50637E+12,9/25/2017 20:46:13.410 ,
"[-147.0541, 61.0111, 22]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16904346,1.4,"40km WSW of Valdez, Alaska",1.50637E+12,9/25/2017 20:45:42.046 ,
"[-117.4921667, 33.8223333, -0.52]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38010512,1.25,"7km SSE of Home Gardens, CA",1.50637E+12,9/25/2017 20:43:57.980 ,
"[-116.7921667, 33.4943333, 4.18]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38010504,0.53,"9km NE of Aguanga, CA",1.50637E+12,9/25/2017 20:42:06.960 ,
"[-115.2208333, 32.2208333, 20.46]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38010488,3.1,"5km W of Alberto Oviedo Mota, B.C., MX",1.50637E+12,9/25/2017 20:31:23.300 ,
"[152.7133, -6.2113, 5.98]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000aulg,5.9,"196km S of Taron, Papua New Guinea",1.50637E+12,9/25/2017 20:29:23.480 ,
"[-155.4213333, 19.2233333, 34.311]",https://earthquake.usgs.gov/earthquakes/eventpage/hv61921136,1.72,"6km ENE of Pahala, Hawaii",1.50637E+12,9/25/2017 20:19:28.560 ,
"[-112.526, 46.868, 10.18]",https://earthquake.usgs.gov/earthquakes/eventpage/mb80257664,1.07,"15km SE of Lincoln, Montana",1.50637E+12,9/25/2017 20:16:53.150 ,
"[-99.1495, 36.4119, 5.948]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000aukx,2.6,"5km ESE of Mooreland, Oklahoma",1.50637E+12,9/25/2017 20:14:16.500 ,
"[-116.7908333, 33.5111667, 6.63]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38010472,0.33,"10km NE of Aguanga, CA",1.50637E+12,9/25/2017 20:12:47.970 ,
"[107.7299, -5.8793, 306.63]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000auky,4.2,"45km N of Pamanukan, Indonesia",1.50637E+12,9/25/2017 20:08:23.510 ,
"[-112.5303333, 46.8795, 12.77]",https://earthquake.usgs.gov/earthquakes/eventpage/mb80257659,1.44,"14km SE of Lincoln, Montana",1.50637E+12,9/25/2017 20:06:20.640 ,
